092250250P-1,1,Impasse de la Belle Aude,09100,Pamiers,C+O,43.110988,1.617591
092250250P-2,2,Impasse de la Belle Aude,09100,Pamiers,C+O,43.111254,1.617711
092250250P-3,3,Impasse de la Belle Aude,09100,Pamiers,C+O,43.111235,1.617640
092250250P-4,4,Impasse de la Belle Aude,09100,Pamiers,C+O,43.111416,1.617819
092250250P-5,5,Impasse de la Belle Aude,09100,Pamiers,C+O,43.111471,1.617697
092250250P-6,6,Impasse de la Belle Aude,09100,Pamiers,C+O,43.111455,1.617789
092250280X-1,1,Route de Belpech,09100,Pamiers,C+O,43.116597,1.631397
092250280X-2,2,Route de Belpech,09100,Pamiers,C+O,43.116803,1.632875
092250280X-27,27,Route de Belpech,09100,Pamiers,C+O,43.116077,1.626827
092250280X-3,3,Route de Belpech,09100,Pamiers,C+O,43.116761,1.631686
092250280X-3B,3BIS,Route de Belpech,09100,Pamiers,C+O,43.116746,1.631583
092250280X-5,5,Route de Belpech,09100,Pamiers,C+O,43.116892,1.632626
092250280X-7,7,Route de Belpech,09100,Pamiers,C+O,43.117003,1.633656
092250310E-20,20,Chemin de Benagues,09100,Pamiers,CAD,43.101588,1.620440
092250310E-7,7,Chemin de Benagues,09100,Pamiers,CAD,43.101709,1.620827
092250330B-11,11,Rue des Bentres,09100,Pamiers,C+O,43.116636,1.612741
092250330B-1,1,Rue des Bentres,09100,Pamiers,C+O,43.116780,1.612410
092250330B-15,15,Rue des Bentres,09100,Pamiers,C+O,43.116789,1.612932
092250330B-3,3,Rue des Bentres,09100,Pamiers,C+O,43.116782,1.612467
092250330B-6,6,Rue des Bentres,09100,Pamiers,C+O,43.116832,1.612896
092250340M-10,10,Rue Bernard Saisset,09100,Pamiers,C+O,43.103415,1.623044
092250340M-11,11,Rue Bernard Saisset,09100,Pamiers,C+O,43.103155,1.623177
092250340M-11A,11A,Rue Bernard Saisset,09100,Pamiers,C+O,43.103201,1.623155
092250340M-1,1,Rue Bernard Saisset,09100,Pamiers,C+O,43.104051,1.623009
092250340M-13,13,Rue Bernard Saisset,09100,Pamiers,C+O,43.103062,1.623182
092250340M-14,14,Rue Bernard Saisset,09100,Pamiers,C+O,43.102957,1.622894
092250340M-16,16,Rue Bernard Saisset,09100,Pamiers,C+O,43.102832,1.623200
092250340M-18,18,Rue Bernard Saisset,09100,Pamiers,C+O,43.102671,1.623270
092250340M-20,20,Rue Bernard Saisset,09100,Pamiers,C+O,43.102559,1.623241
092250340M-2,2,Rue Bernard Saisset,09100,Pamiers,C+O,43.104143,1.622860
092250340M-29,29,Rue Bernard Saisset,09100,Pamiers,C+O,43.101721,1.623868
092250340M-30,30,Rue Bernard Saisset,09100,Pamiers,C+O,43.101645,1.623799
092250340M-31,31,Rue Bernard Saisset,09100,Pamiers,C+O,43.101528,1.623961
092250340M-3,3,Rue Bernard Saisset,09100,Pamiers,C+O,43.103856,1.623072
092250340M-4,4,Rue Bernard Saisset,09100,Pamiers,C+O,43.103815,1.622986
092250340M-5,5,Rue Bernard Saisset,09100,Pamiers,C+O,43.103742,1.623089
092250340M-8,8,Rue Bernard Saisset,09100,Pamiers,C+O,43.103761,1.622999
092250340M-9,9,Rue Bernard Saisset,09100,Pamiers,C+O,43.103425,1.623134
092250395X-10,10,Impasse Blaise Pascal,09100,Pamiers,C+O,43.132514,1.622282
092250395X-11,11,Impasse Blaise Pascal,09100,Pamiers,C+O,43.132459,1.621731
092250395X-1,1,Impasse Blaise Pascal,09100,Pamiers,C+O,43.131333,1.621597
092250395X-12,12,Impasse Blaise Pascal,09100,Pamiers,C+O,43.132605,1.622696
092250395X-13,13,Impasse Blaise Pascal,09100,Pamiers,C+O,43.132587,1.622273
092250395X-14,14,Impasse Blaise Pascal,09100,Pamiers,C+O,43.132682,1.623141
092250395X-15,15,Impasse Blaise Pascal,09100,Pamiers,C+O,43.132687,1.622744
092250395X-17,17,Impasse Blaise Pascal,09100,Pamiers,C+O,43.132763,1.623186
092250395X-19,19,Impasse Blaise Pascal,09100,Pamiers,C+O,43.133214,1.623718
092250395X-21,21,Impasse Blaise Pascal,09100,Pamiers,C+O,43.133485,1.623772
092250395X-2,2,Impasse Blaise Pascal,09100,Pamiers,C+O,43.131293,1.621726
092250395X-3,3,Impasse Blaise Pascal,09100,Pamiers,C+O,43.131718,1.621399
092250395X-4,4,Impasse Blaise Pascal,09100,Pamiers,C+O,43.131631,1.621565
092250395X-5,5,Impasse Blaise Pascal,09100,Pamiers,C+O,43.132031,1.621212
092250395X-6,6,Impasse Blaise Pascal,09100,Pamiers,C+O,43.131982,1.621345
092250395X-7,7,Impasse Blaise Pascal,09100,Pamiers,C+O,43.132384,1.620986
092250395X-8,8,Impasse Blaise Pascal,09100,Pamiers,C+O,43.132323,1.621853
092250395X-9,9,Impasse Blaise Pascal,09100,Pamiers,C+O,43.132426,1.621067
092250400C-11,11,Rue Blanche,09100,Pamiers,C+O,43.114798,1.610861
092250400C-3,3,Rue Blanche,09100,Pamiers,C+O,43.115052,1.610015
092250422B-10,10,Rue des Bleuets,09100,Pamiers,C+O,43.129044,1.616168
092250422B-1,1,Rue des Bleuets,09100,Pamiers,C+O,43.128654,1.616085
092250422B-12,12,Rue des Bleuets,09100,Pamiers,C+O,43.129290,1.616180
092250422B-14,14,Rue des Bleuets,09100,Pamiers,C+O,43.129450,1.616165
092250422B-16,16,Rue des Bleuets,09100,Pamiers,C+O,43.129443,1.615959
092250422B-18,18,Rue des Bleuets,09100,Pamiers,C+O,43.129447,1.615667
092250422B-20,20,Rue des Bleuets,09100,Pamiers,C+O,43.129449,1.615516
092250422B-22,22,Rue des Bleuets,09100,Pamiers,C+O,43.129351,1.615488
092250422B-2,2,Rue des Bleuets,09100,Pamiers,C+O,43.128088,1.615815
092250422B-24,24,Rue des Bleuets,09100,Pamiers,C+O,43.129160,1.615479
092250422B-26,26,Rue des Bleuets,09100,Pamiers,C+O,43.128935,1.615468
092250422B-28,28,Rue des Bleuets,09100,Pamiers,C+O,43.128622,1.615165
092250422B-30,30,Rue des Bleuets,09100,Pamiers,C+O,43.128409,1.615245
092250422B-32,32,Rue des Bleuets,09100,Pamiers,C+O,43.128144,1.615349
092250422B-3,3,Rue des Bleuets,09100,Pamiers,C+O,43.128835,1.616059
092250422B-4,4,Rue des Bleuets,09100,Pamiers,C+O,43.128369,1.615997
092250422B-5,5,Rue des Bleuets,09100,Pamiers,C+O,43.129072,1.616070
092250422B-6,6,Rue des Bleuets,09100,Pamiers,C+O,43.128492,1.616118
092250422B-7,7,Rue des Bleuets,09100,Pamiers,C+O,43.129303,1.616081
092250422B-8,8,Rue des Bleuets,09100,Pamiers,C+O,43.128685,1.616201
092250423C-1,1,Impasse des Bleuets,09100,Pamiers,C+O,43.107097,1.620269
092250423C-14,14,Impasse des Bleuets,09100,Pamiers,C+O,43.107352,1.619988
092250462V-1,1,Impasse de la Bogue,09100,Pamiers,C+O,43.135030,1.609114
092250462V-2,2,Impasse de la Bogue,09100,Pamiers,C+O,43.135187,1.608913
092250462V-3,3,Impasse de la Bogue,09100,Pamiers,C+O,43.134912,1.609070
092250462V-4,4,Impasse de la Bogue,09100,Pamiers,C+O,43.135072,1.608913
092250462V-5,5,Impasse de la Bogue,09100,Pamiers,C+O,43.134912,1.608964
092250462V-6,6,Impasse de la Bogue,09100,Pamiers,C+O,43.134966,1.608914
092250469C-10,10,Route de Bouchonne,09100,Pamiers,C+O,43.130309,1.617694
092250469C-10B,10BIS,Route de Bouchonne,09100,Pamiers,C+O,43.130368,1.617708
092250469C-1,1,Route de Bouchonne,09100,Pamiers,C+O,43.129031,1.616877
092250469C-12,12,Route de Bouchonne,09100,Pamiers,C+O,43.130529,1.617736
092250469C-13,13,Route de Bouchonne,09100,Pamiers,C+O,43.130822,1.617702
092250469C-15,15,Route de Bouchonne,09100,Pamiers,C+O,43.131201,1.617762
092250469C-17,17,Route de Bouchonne,09100,Pamiers,C+O,43.131448,1.617820
092250469C-18,18,Route de Bouchonne,09100,Pamiers,C+O,43.131015,1.617823
092250469C-21,21,Route de Bouchonne,09100,Pamiers,C+O,43.131971,1.618027
092250469C-22,22,Route de Bouchonne,09100,Pamiers,C+O,43.131256,1.619089
092250469C-22B,22BIS,Route de Bouchonne,09100,Pamiers,C+O,43.131256,1.619448
092250469C-2,2,Route de Bouchonne,09100,Pamiers,C+O,43.129694,1.617376
092250469C-24,24,Route de Bouchonne,09100,Pamiers,C+O,43.131255,1.618756
092250469C-24B,24BIS,Route de Bouchonne,09100,Pamiers,C+O,43.131687,1.618087
092250469C-25,25,Route de Bouchonne,09100,Pamiers,C+O,43.132421,1.617867
092250469C-26,26,Route de Bouchonne,09100,Pamiers,C+O,43.131921,1.618117
092250469C-27,27,Route de Bouchonne,09100,Pamiers,C+O,43.132510,1.617854
092250469C-29,29,Route de Bouchonne,09100,Pamiers,C+O,43.132699,1.617828
092250469C-30,30,Route de Bouchonne,09100,Pamiers,C+O,43.133846,1.617744
092250469C-31,31,Route de Bouchonne,09100,Pamiers,C+O,43.133001,1.617813
092250469C-34,34,Route de Bouchonne,09100,Pamiers,C+O,43.135382,1.617393
092250469C-35,35,Route de Bouchonne,09100,Pamiers,C+O,43.133871,1.617630
092250469C-36,36,Route de Bouchonne,09100,Pamiers,C+O,43.135050,1.618061
092250469C-37,37,Route de Bouchonne,09100,Pamiers,C+O,43.134117,1.617550
092250469C-38,38,Route de Bouchonne,09100,Pamiers,C+O,43.135198,1.619823
092250469C-38C,38C,Route de Bouchonne,09100,Pamiers,C+O,43.136094,1.618668
092250469C-38Q,38Q,Route de Bouchonne,09100,Pamiers,C+O,43.136158,1.618577
092250469C-39,39,Route de Bouchonne,09100,Pamiers,C+O,43.134397,1.617463
092250469C-40,40,Route de Bouchonne,09100,Pamiers,C+O,43.136071,1.617370
092250469C-41,41,Route de Bouchonne,09100,Pamiers,C+O,43.134588,1.617409
092250469C-42,42,Route de Bouchonne,09100,Pamiers,C+O,43.137970,1.618136
092250469C-43,43,Route de Bouchonne,09100,Pamiers,C+O,43.134837,1.617341
092250469C-44,44,Route de Bouchonne,09100,Pamiers,C+O,43.138326,1.618232
092250469C-4,4,Route de Bouchonne,09100,Pamiers,C+O,43.129739,1.617409
092250469C-45,45,Route de Bouchonne,09100,Pamiers,C+O,43.134954,1.617309
092250469C-46,46,Route de Bouchonne,09100,Pamiers,C+O,43.138384,1.618244
092250469C-47,47,Route de Bouchonne,09100,Pamiers,C+O,43.135408,1.617274
092250469C-48,48,Route de Bouchonne,09100,Pamiers,C+O,43.138447,1.618260
092250469C-49,49,Route de Bouchonne,09100,Pamiers,C+O,43.135670,1.617268
092250469C-50B,50B,Route de Bouchonne,09100,Pamiers,C+O,43.138756,1.618363
092250469C-50C,50C,Route de Bouchonne,09100,Pamiers,C+O,43.138532,1.618284
092250469C-50T,50T,Route de Bouchonne,09100,Pamiers,C+O,43.138955,1.618467
092250469C-51,51,Route de Bouchonne,09100,Pamiers,C+O,43.135908,1.617241
092250469C-52,52,Route de Bouchonne,09100,Pamiers,C+O,43.139027,1.619090
092250469C-52B,52BIS,Route de Bouchonne,09100,Pamiers,C+O,43.138983,1.619814
092250469C-52Q,52QUATER,Route de Bouchonne,09100,Pamiers,C+O,43.139089,1.618973
092250469C-54,54,Route de Bouchonne,09100,Pamiers,C+O,43.138973,1.620045
092250469C-55,55,Route de Bouchonne,09100,Pamiers,C+O,43.136492,1.617300
092250469C-5,5,Route de Bouchonne,09100,Pamiers,C+O,43.129807,1.617347
092250469C-56,56,Route de Bouchonne,09100,Pamiers,C+O,43.138954,1.620179
092250469C-56B,56BIS,Route de Bouchonne,09100,Pamiers,C+O,43.138468,1.620149
092250469C-56T,56TER,Route de Bouchonne,09100,Pamiers,C+O,43.139048,1.619971
092250469C-57,57,Route de Bouchonne,09100,Pamiers,C+O,43.137836,1.617936
092250469C-58,58,Route de Bouchonne,09100,Pamiers,C+O,43.139711,1.619249
092250469C-58B,58BIS,Route de Bouchonne,09100,Pamiers,C+O,43.139590,1.619907
092250469C-58T,58TER,Route de Bouchonne,09100,Pamiers,C+O,43.138998,1.620228
092250469C-59,59,Route de Bouchonne,09100,Pamiers,C+O,43.138200,1.618086
092250469C-60,60,Route de Bouchonne,09100,Pamiers,C+O,43.139773,1.619366
092250469C-61,61,Route de Bouchonne,09100,Pamiers,C+O,43.138608,1.618202
092250469C-62,62,Route de Bouchonne,09100,Pamiers,C+O,43.139652,1.620006
092250469C-63,63,Route de Bouchonne,09100,Pamiers,C+O,43.139078,1.618143
092250469C-65,65,Route de Bouchonne,09100,Pamiers,C+O,43.139134,1.617795
092250469C-6,6,Route de Bouchonne,09100,Pamiers,C+O,43.129899,1.617520
092250469C-67,67,Route de Bouchonne,09100,Pamiers,C+O,43.139183,1.618485
092250469C-6B,6BIS,Route de Bouchonne,09100,Pamiers,C+O,43.130016,1.618084
092250469C-6T,6TER,Route de Bouchonne,09100,Pamiers,C+O,43.130024,1.618369
092250469C-71B,71BIS,Route de Bouchonne,09100,Pamiers,C+O,43.139957,1.618947
092250469C-71T,71TER,Route de Bouchonne,09100,Pamiers,C+O,43.140366,1.619347
092250469C-73,73,Route de Bouchonne,09100,Pamiers,C+O,43.140810,1.618949
092250469C-73B,73BIS,Route de Bouchonne,09100,Pamiers,C+O,43.140719,1.618839
092250469C-73T,73TER,Route de Bouchonne,09100,Pamiers,C+O,43.140719,1.618703
092250469C-75,75,Route de Bouchonne,09100,Pamiers,C+O,43.140715,1.618540
092250469C-77,77,Route de Bouchonne,09100,Pamiers,C+O,43.140740,1.619785
092250469C-7,7,Route de Bouchonne,09100,Pamiers,C+O,43.130164,1.617550
092250469C-8,8,Route de Bouchonne,09100,Pamiers,C+O,43.130138,1.617638
092250469C-8B,8BIS,Route de Bouchonne,09100,Pamiers,C+O,43.130080,1.618360
092250469C-8T,8TER,Route de Bouchonne,09100,Pamiers,C+O,43.130177,1.618302
092250480P-10,10,Rue Boulbonne,09100,Pamiers,C+O,43.116108,1.609488
092250480P-1,1,Rue Boulbonne,09100,Pamiers,C+O,43.116178,1.609426
092250480P-12,12,Rue Boulbonne,09100,Pamiers,C+O,43.116099,1.609568
092250480P-14,14,Rue Boulbonne,09100,Pamiers,C+O,43.116079,1.609697
092250480P-16,16,Rue Boulbonne,09100,Pamiers,C+O,43.116061,1.609781
092250480P-18,18,Rue Boulbonne,09100,Pamiers,C+O,43.116050,1.609828
092250480P-20,20,Rue Boulbonne,09100,Pamiers,C+O,43.116026,1.609917
092250480P-22,22,Rue Boulbonne,09100,Pamiers,C+O,43.116009,1.609976
092250480P-24,24,Rue Boulbonne,09100,Pamiers,C+O,43.115980,1.610075
092250480P-8,8,Rue Boulbonne,09100,Pamiers,C+O,43.116115,1.609419
092250500L-10,10,Chemin de Bourges,09100,Pamiers,C+O,43.125369,1.608680
092250500L-11,11,Chemin de Bourges,09100,Pamiers,C+O,43.125211,1.608698
092250500L-11A,11A,Chemin de Bourges,09100,Pamiers,C+O,43.125308,1.608648
092250500L-11B,11B,Chemin de Bourges,09100,Pamiers,C+O,43.125087,1.608101
092250500L-1,1,Chemin de Bourges,09100,Pamiers,C+O,43.123870,1.609603
092250500L-11Q,11Q,Chemin de Bourges,09100,Pamiers,C+O,43.125109,1.608118
092250500L-11T,11T,Chemin de Bourges,09100,Pamiers,C+O,43.125114,1.608153
092250500L-13,13,Chemin de Bourges,09100,Pamiers,C+O,43.125416,1.608559
092250500L-13B,13BIS,Chemin de Bourges,09100,Pamiers,C+O,43.125339,1.608633
092250500L-15,15,Chemin de Bourges,09100,Pamiers,C+O,43.125679,1.608392
092250500L-17,17,Chemin de Bourges,09100,Pamiers,C+O,43.125820,1.608322
092250500L-18,18,Chemin de Bourges,09100,Pamiers,C+O,43.126574,1.608065
092250500L-18A,18A,Chemin de Bourges,09100,Pamiers,C+O,43.126406,1.608123
092250500L-19,19,Chemin de Bourges,09100,Pamiers,C+O,43.125968,1.608275
092250500L-1B,1BIS,Chemin de Bourges,09100,Pamiers,C+O,43.124098,1.609449
092250500L-20,20,Chemin de Bourges,09100,Pamiers,C+O,43.127520,1.607817
092250500L-22,22,Chemin de Bourges,09100,Pamiers,C+O,43.129719,1.606073
092250500L-2,2,Chemin de Bourges,09100,Pamiers,C+O,43.123020,1.610206
092250500L-2A,2A,Chemin de Bourges,09100,Pamiers,C+O,43.124038,1.609556
092250500L-2B,2B,Chemin de Bourges,09100,Pamiers,C+O,43.123628,1.609871
092250500L-2T,2T,Chemin de Bourges,09100,Pamiers,C+O,43.123957,1.609640
092250500L-3,3,Chemin de Bourges,09100,Pamiers,C+O,43.124195,1.609384
092250500L-4,4,Chemin de Bourges,09100,Pamiers,C+O,43.124677,1.609130
092250500L-4B,4BIS,Chemin de Bourges,09100,Pamiers,C+O,43.124390,1.609343
092250500L-5,5,Chemin de Bourges,09100,Pamiers,C+O,43.124290,1.609350
092250500L-5B,5BIS,Chemin de Bourges,09100,Pamiers,C+O,43.124342,1.609286
092250500L-6,6,Chemin de Bourges,09100,Pamiers,C+O,43.124789,1.609078
092250500L-7,7,Chemin de Bourges,09100,Pamiers,C+O,43.124651,1.608898
092250500L-7A,7A,Chemin de Bourges,09100,Pamiers,C+O,43.124651,1.608917
092250500L-7B,7B,Chemin de Bourges,09100,Pamiers,C+O,43.124821,1.608961
092250500L-7T,7T,Chemin de Bourges,09100,Pamiers,C+O,43.124957,1.608894
092250500L-8,8,Chemin de Bourges,09100,Pamiers,C+O,43.124841,1.609035
092250500L-8B,8BIS,Chemin de Bourges,09100,Pamiers,C+O,43.125198,1.608788
092250500L-8T,8TER,Chemin de Bourges,09100,Pamiers,C+O,43.125117,1.608855
092250500L-9,9,Chemin de Bourges,09100,Pamiers,C+O,43.125117,1.608762
092250504R-1,1,Impasse des Boutons d'Or,09100,Pamiers,C+O,43.120160,1.602660
092250530U-10,10,Rue de la Brasserie,09100,Pamiers,C+O,43.115404,1.606196
092250530U-12,12,Rue de la Brasserie,09100,Pamiers,C+O,43.115513,1.606327
092250530U-14,14,Rue de la Brasserie,09100,Pamiers,C+O,43.115494,1.606413
092250530U-3,3,Rue de la Brasserie,09100,Pamiers,C+O,43.115661,1.605955
092250530U-4,4,Rue de la Brasserie,09100,Pamiers,C+O,43.115660,1.605653
092250530U-5,5,Rue de la Brasserie,09100,Pamiers,C+O,43.115623,1.606126
092250530U-6,6,Rue de la Brasserie,09100,Pamiers,C+O,43.115630,1.605788
092250530U-8,8,Rue de la Brasserie,09100,Pamiers,C+O,43.115610,1.605884
092250530U-8B,8BIS,Rue de la Brasserie,09100,Pamiers,C+O,43.115490,1.606052
092250531V-1,1,Chemin de Cahuzac,09100,Pamiers,C+O,43.122029,1.612173
092250531V-14,14,Chemin de Cahuzac,09100,Pamiers,C+O,43.124140,1.613452
092250531V-14A,14A,Chemin de Cahuzac,09100,Pamiers,C+O,43.124109,1.613478
092250531V-16,16,Chemin de Cahuzac,09100,Pamiers,C+O,43.124244,1.613364
092250531V-18,18,Chemin de Cahuzac,09100,Pamiers,C+O,43.124612,1.613242
092250531V-1B,1BIS,Chemin de Cahuzac,09100,Pamiers,C+O,43.122098,1.612740
092250531V-20,20,Chemin de Cahuzac,09100,Pamiers,C+O,43.124902,1.613145
092250531V-2,2,Chemin de Cahuzac,09100,Pamiers,C+O,43.122232,1.613596
092250531V-26,26,Chemin de Cahuzac,09100,Pamiers,C+O,43.125797,1.613331
092250531V-26B,26BIS,Chemin de Cahuzac,09100,Pamiers,C+O,43.125957,1.613329
092250531V-28,28,Chemin de Cahuzac,09100,Pamiers,C+O,43.126108,1.613368
092250531V-30,30,Chemin de Cahuzac,09100,Pamiers,C+O,43.126561,1.613227
092250531V-32,32,Chemin de Cahuzac,09100,Pamiers,C+O,43.126810,1.613094
092250531V-34,34,Chemin de Cahuzac,09100,Pamiers,C+O,43.126976,1.612972
092250531V-36,36,Chemin de Cahuzac,09100,Pamiers,C+O,43.127134,1.612856
092250531V-42,42,Chemin de Cahuzac,09100,Pamiers,C+O,43.127657,1.612593
092250531V-4,4,Chemin de Cahuzac,09100,Pamiers,C+O,43.122333,1.614099
092250532W-1,1,Impasse de Cahuzac,09100,Pamiers,CAD,43.123811,1.613429
092250532W-3,3,Impasse de Cahuzac,09100,Pamiers,CAD,43.123782,1.613120
092250580Y-11,11,Chemin de Cailloup,09100,Pamiers,C+O,43.109948,1.607765
092250580Y-11B,11BIS,Chemin de Cailloup,09100,Pamiers,C+O,43.109786,1.607685
092250580Y-1,1,Chemin de Cailloup,09100,Pamiers,C+O,43.111149,1.608814
092250580Y-12,12,Chemin de Cailloup,09100,Pamiers,C+O,43.109535,1.607676
092250580Y-14,14,Chemin de Cailloup,09100,Pamiers,C+O,43.109368,1.607602
092250580Y-17,17,Chemin de Cailloup,09100,Pamiers,C+O,43.109539,1.607611
092250580Y-19,19,Chemin de Cailloup,09100,Pamiers,C+O,43.109451,1.607570
092250580Y-21,21,Chemin de Cailloup,09100,Pamiers,C+O,43.109322,1.607508
092250580Y-2,2,Chemin de Cailloup,09100,Pamiers,C+O,43.110988,1.608854
092250580Y-23,23,Chemin de Cailloup,09100,Pamiers,C+O,43.108959,1.607233
092250580Y-27,27,Chemin de Cailloup,09100,Pamiers,C+O,43.108895,1.607341
092250580Y-3,3,Chemin de Cailloup,09100,Pamiers,C+O,43.111025,1.608678
092250580Y-3B,3BIS,Chemin de Cailloup,09100,Pamiers,C+O,43.111083,1.608752
092250580Y-3Q,3QUATER,Chemin de Cailloup,09100,Pamiers,C+O,43.110864,1.608506
092250580Y-3T,3TER,Chemin de Cailloup,09100,Pamiers,C+O,43.110768,1.608421
092250580Y-4,4,Chemin de Cailloup,09100,Pamiers,C+O,43.110641,1.608398
092250580Y-6,6,Chemin de Cailloup,09100,Pamiers,C+O,43.110582,1.608300
092250580Y-7,7,Chemin de Cailloup,09100,Pamiers,C+O,43.110272,1.607962
092250600V-10,10,Rue Camarade,09100,Pamiers,C+O,43.118237,1.611606
092250600V-11,11,Rue Camarade,09100,Pamiers,C+O,43.118290,1.611614
092250600V-12,12,Rue Camarade,09100,Pamiers,C+O,43.118232,1.611657
092250600V-13,13,Rue Camarade,09100,Pamiers,C+O,43.118281,1.611704
092250600V-14,14,Rue Camarade,09100,Pamiers,C+O,43.118226,1.611715
092250600V-16,16,Rue Camarade,09100,Pamiers,C+O,43.118220,1.611773
092250600V-2,2,Rue Camarade,09100,Pamiers,C+O,43.118266,1.611316
092250600V-3,3,Rue Camarade,09100,Pamiers,C+O,43.118315,1.611372
092250600V-5,5,Rue Camarade,09100,Pamiers,C+O,43.118309,1.611433
092250600V-6,6,Rue Camarade,09100,Pamiers,C+O,43.118252,1.611463
092250600V-7,7,Rue Camarade,09100,Pamiers,C+O,43.118301,1.611506
092250600V-8,8,Rue Camarade,09100,Pamiers,C+O,43.118245,1.611533
092250600V-9,9,Rue Camarade,09100,Pamiers,C+O,43.118294,1.611576
092250610F-10,10,Place du Camp,09100,Pamiers,C+O,43.116532,1.611555
092250610F-11,11,Place du Camp,09100,Pamiers,C+O,43.116513,1.611639
092250610F-12,12,Place du Camp,09100,Pamiers,C+O,43.116493,1.611728
092250610F-13,13,Place du Camp,09100,Pamiers,C+O,43.116442,1.611916
092250610F-14,14,Place du Camp,09100,Pamiers,C+O,43.116417,1.612026
092250610F-15,15,Place du Camp,09100,Pamiers,C+O,43.116405,1.612078
092250610F-16,16,Place du Camp,09100,Pamiers,C+O,43.116393,1.612127
092250610F-17,17,Place du Camp,09100,Pamiers,C+O,43.116348,1.612219
092250610F-18,18,Place du Camp,09100,Pamiers,C+O,43.116275,1.612199
092250610F-4,4,Place du Camp,09100,Pamiers,C+O,43.116310,1.611319
092250610F-6,6,Place du Camp,09100,Pamiers,C+O,43.116414,1.611374
092250610F-7,7,Place du Camp,09100,Pamiers,C+O,43.116454,1.611395
092250610F-8,8,Place du Camp,09100,Pamiers,C+O,43.116498,1.611418
092250610F-9,9,Place du Camp,09100,Pamiers,C+O,43.116537,1.611439
092250619R-1,1,Rue du Camp,09100,Pamiers,C+O,43.116299,1.611238
092250619R-2,2,Rue du Camp,09100,Pamiers,C+O,43.116267,1.611168
092250620S-1,1,Ruelle du Camp,09100,Pamiers,CAD,43.116127,1.611504
092250645U-1,1,Impasse du Canalet,09100,Pamiers,C+O,43.131886,1.604806
092250645U-2,2,Impasse du Canalet,09100,Pamiers,C+O,43.132003,1.605180
092250645U-3,3,Impasse du Canalet,09100,Pamiers,C+O,43.132128,1.605589
092250645U-4,4,Impasse du Canalet,09100,Pamiers,C+O,43.132189,1.605796
092250645U-5,5,Impasse du Canalet,09100,Pamiers,C+O,43.132228,1.605856
092250645U-6,6,Impasse du Canalet,09100,Pamiers,C+O,43.132245,1.605794
092250645U-7,7,Impasse du Canalet,09100,Pamiers,C+O,43.132253,1.605718
092250660K-1,1,Chemin des Canonges,09100,Pamiers,C+O,43.109697,1.625859
092250660K-2,2,Chemin des Canonges,09100,Pamiers,C+O,43.109700,1.626136
092250660K-3,3,Chemin des Canonges,09100,Pamiers,C+O,43.109845,1.627252
092250660K-4,4,Chemin des Canonges,09100,Pamiers,C+O,43.109892,1.627156
092250660K-5,5,Chemin des Canonges,09100,Pamiers,C+O,43.109946,1.627169
092250660K-6,6,Chemin des Canonges,09100,Pamiers,C+O,43.109966,1.627273
092250670W-1,1,Rue des Canonges,09100,Pamiers,C+O,43.111800,1.625115
092250670W-22,22,Rue des Canonges,09100,Pamiers,C+O,43.112204,1.625076
092250670W-2,2,Rue des Canonges,09100,Pamiers,C+O,43.111626,1.625081
092250670W-2B,2BIS,Rue des Canonges,09100,Pamiers,C+O,43.111524,1.625105
092250670W-3,3,Rue des Canonges,09100,Pamiers,C+O,43.111472,1.625389
092250670W-4,4,Rue des Canonges,09100,Pamiers,C+O,43.111501,1.625151
092250670W-6,6,Rue des Canonges,09100,Pamiers,C+O,43.111476,1.625225
092250700D-10,10,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.108045,1.615833
092250700D-1,1,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.108546,1.617039
092250700D-12,12,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.107944,1.615617
092250700D-14,14,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.107831,1.615376
092250700D-1B,1BIS,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.108121,1.617059
092250700D-1T,1TER,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.108080,1.616960
092250700D-2,2,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.108579,1.616967
092250700D-3,3,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.108246,1.616345
092250700D-3B,3BIS,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.107900,1.616546
092250700D-4,4,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.108472,1.616741
092250700D-5,5,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.108058,1.615993
092250700D-6,6,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.108254,1.616276
092250700D-7,7,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.107954,1.615768
092250700D-8,8,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.108172,1.616103
092250700D-9,9,Rue du Capitaine Brunet,09100,Pamiers,C+O,43.107813,1.615418
092250702F-10,10,Chemin des Capellas,09100,Pamiers,C+O,43.137178,1.609029
092250702F-3,3,Chemin des Capellas,09100,Pamiers,C+O,43.136330,1.608689
092250710P-10,10,Avenue du Capitaine Jean Tournissa,09100,Pamiers,C+O,43.114598,1.620864
092250710P-15,15,Avenue du Capitaine Jean Tournissa,09100,Pamiers,C+O,43.113742,1.620831
